internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22687026,Glaucis dohrnii,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Glaucis,dohrnii,,,,,"(Bourcier & Mulsant, 1852)",
22708602,Myadestes coloratus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,coloratus,,,,,"Nelson, 1912",
22724488,Synallaxis cinerea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,cinerea,,,,,"Wied, 1831",<em>Synallaxis cinerea </em>(del Hoyo and   Collar 2016) was previously listed as <em>S. whitneyi.</em>
22678376,Penelope purpurascens,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,purpurascens,,,,,"Wagler, 1830",
22679720,Rhynchortyx cinctus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Rhynchortyx,cinctus,,,,,"(Salvin, 1876)",
22679640,Odontophorus melanotis,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus,melanotis,,,,,"Salvin, 1865",
22679385,Polyplectron malacense,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron,malacense,,,,,"(Scopoli, 1786)",
22678286,Taoniscus nanus,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,TINAMIDAE,Taoniscus,nanus,,,,,"(Temminck, 1815)",
22680482,Mergus octosetaceus,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Mergus,octosetaceus,,,,,"Vieillot, 1817",
22721153,Xenospiza baileyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Xenospiza,baileyi,,,,,"Bangs, 1931",
22696628,Podiceps gallardoi,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,gallardoi,,,,,"Rumboll, 1974",
22690804,Columbina cyanopis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columbina,cyanopis,,,,,"(Pelzeln, 1870)",
103779336,Calamonastides bensoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Calamonastides,bensoni,,,,,"(Amadon, 1954)","<p><em>Calamonastides gracilirostris </em>and <em>C. bensoni</em> (del Hoyo and Collar 2016) were previously lumped as <em>Chloropeta gracilirostris</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
22705203,Vireo caribaeus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,caribaeus,,,,,"Bond & Meyer de Schauensee, 1942",
22683487,Todiramphus godeffroyi,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,godeffroyi,,,,,"(Finsch, 1877)",
22714802,Acrocephalus aequinoctialis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,aequinoctialis,,,,,"(Latham, 1790)",
22684515,Eos reticulata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eos,reticulata,,,,,"(Müller, 1841)",
22685508,Psittacula caniceps,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacula,caniceps,,,,,"(Blyth, 1846)",
22708509,Zoothera machiki,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera,machiki,,,,,"(Forbes, 1883)",
22706894,Rhipidura opistherythra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,opistherythra,,,,,"Sclater, 1883",
103761482,Cyornis nicobaricus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,nicobaricus,,,,,"(Richmond, 1902)","<p><em>Cyornis brunneatus </em>and <em>C. nicobaricus </em>(del Hoyo and Collar 2016) were previously lumped as <em>Rhinomyias brunneatus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22733672,Geokichla joiceyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Geokichla,joiceyi,,,,,"(Rothschild & Hartert, 1921)",<p><em>Geokichla joiceyi </em>(del Hoyo and Collar 2016) was previously listed as <em>Zoothera joiceyi</em>.</p>
22708342,Geokichla schistacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Geokichla,schistacea,,,,,"(Meyer, 1884)",<p><em>Geokichla schistacea </em>(del Hoyo and Collar 2016) was previously listed as <em>Zoothera schistacea</em>.</p>
22714418,Horornis carolinae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SCOTOCERCIDAE,Horornis,carolinae,,,,,"(Rozendaal, 1987)",<p><em>Horornis carolinae </em>(del Hoyo and Collar 2016) was previously listed as <em>Cettia carolinae</em>.</p>  <p>&#160;</p>
22712086,Tachycineta euchrysea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Tachycineta,euchrysea,,,,,"(Gosse, 1847)",
22686259,Amazona viridigenalis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,viridigenalis,,,,,"(Cassin, 1853)",
22718591,Anthus spragueii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,spragueii,,,,,"(Audubon, 1844)",
22728472,Centrocercus minimus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Centrocercus,minimus,,,,,"Young, Braun, Oyler-McCance, Hupp & Quinn, 2000",
22728447,Otus alius,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,alius,,,,,"Rasmussen, 1998",
22715363,Phylloscopus hainanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,hainanus,,,,,"Olsson, Alström & Colston, 1993",
22715497,Poodytes albolimbatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Poodytes,albolimbatus,,,,,"D'Albertis &amp; Salvadori, 1879",<p><em>Poodytes albolimbatus </em>(del Hoyo and Collar 2016) was previously listed as <em>Megalurus albolimbatus</em>.</p>
103661256,Sclerurus cearensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Sclerurus,cearensis,,,,,"Snethlage, 1924","<p><em>Sclerurus scansor </em>and<em> S. cearensis</em> (del Hoyo and Collar 2016) were previously lumped as <em>S. scansor</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).</p>  <p>&#160;</p>"
22693414,Calidris acuminata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,acuminata,,,,,"(Horsfield, 1821)",
22736393,Antrostomus vociferus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,vociferus,,,,,"(Wilson, 1812)","<em>Antrostomus   vociferus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Caprimulgus</em>.&#160;<em>Caprimulgus vociferus</em> (Sibley and Monroe 1990, 1993) was previously split into <em>C. vociferus</em> and <em>C. arizonae</em> following AOU (2010).<p></p>"
22680373,Aythya nyroca,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,nyroca,,,,,"(Güldenstädt, 1770)",
22702652,Limnoctites rectirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Limnoctites,rectirostris,,,,,"Gould, 1839",
103838531,Pyrrhula waterstradti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Pyrrhula,waterstradti,,,,,"Hartert, 1902","<p><em>Pyrrhula nipalensis</em> and<em> P. waterstradti</em> (del Hoyo and Collar 2016) were previously lumped as<em> P. nipalensis </em>following Sibley &amp; Monroe (1990, 1993).</p>"
22702585,Thripophaga cherriei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Thripophaga,cherriei,,,,,"Berlepsch & Hartert, 1902",
22718856,Ploceus burnieri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,burnieri,,,,,"Baker & Baker, 1990",
22715535,Cincloramphus llaneae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Cincloramphus,llaneae,,,,,"(Hadden, 1983)","Previously listed as <em>Megalurulus llaneae</em> (del Hoyo and Collar 2016) but reassigned to <em>Cincloramphus</em> following Alström <em>et al.</em> (2018). Until recently treated as conspecific with <em>C. grosvenori</em>, <em>C. turipavae</em> and <em>C. whitneyi</em>, but differs from all these forms by its lesser wing-coverts markedly scalloped with cinnamon-rufous (2); black vs dark brown tail (2); non-disintegrated tail tips and tail shafts not stiffened (3); lower breast and abdomen shading into dull brown vs remaining tawny-rufous (2). Monotypic."
22715529,Cincloramphus grosvenori,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Cincloramphus,grosvenori,,,,,"(Gilliard, 1960)","Previously listed as <em>Megalurulus grosvenori</em> (del Hoyo and Collar 2016) and before that in <em>Cichlornis</em> but reassigned to <em>Cincloramphus</em> following Alström <em>et al.</em> (2018). Until recently treated as conspecific with <em>C. llaneae</em>,<em> C. turipavae</em> and <em>C. whitneyi</em>, but differs from first two in characters given under those species and from <em>C. whitneyi </em>by its broader, longer, blacker mask, encompassing eye and extending to rear ear-coverts (2); longer, thicker tarsus (allow 2); shallower and less curved culmen (1); less graduated tail (1); and dark brown vs black legs (1). Monotypic."
22705602,Platylophus galericulatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYLOPHIDAE,Platylophus,galericulatus,,,,,"(Cuvier, 1816)","Some confusion has existed over names applied to subspecies; proposed names <em>scapulatus</em> and <em>ardesiacus </em>(both with vague type localities in Java) are treated as synonyms of nominate. Subspecies <em>lemprieri</em> sometimes thought to be part of a cline and perhaps of doubtful validity, but accepted by recent authors (Eaton <em>et al. </em>2016). Four subspecies recognized."
22697997,Pterodroma longirostris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,longirostris,,,,,"(Stejneger, 1893)",
22698084,Pterodroma incerta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,incerta,,,,,"(Schlegel, 1863)",
22698252,Puffinus huttoni,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,huttoni,,,,,"Mathews, 1912",
132467692,Puffinus newelli,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,newelli,,,,,"Henshaw, 1900","<em>Puffinus newelli&#160;</em>(del Hoyo and Collar 2014) has been split into<em>&#160;P. newelli&#160;</em>and&#160;<em>P. myrtae</em>&#160;(which see)&#160;(Handbook of the Birds of the World and BirdLife International 2018). Martínez-Gómez<em> et al. </em>(2015) found molecular evidence that Newell’s Shearwater <em>Puffinus newelli</em> and Townsend’s Shearwater <em>P. auricularis</em> are conspecific. Although they mention the morphological analysis in del Hoyo and Collar (2014: p386) which gave a Tobias score of 7 to <em>newelli</em>, these authors did not consider the characters in question:&#160;larger size (an effect size of 3.29 on tail length yielded a score of <strong>2</strong>; new data in Shirihai <em>et al. </em>[2017] yields an effect size of 2.41, thus again a score of <strong>2</strong>);&#160;cleaner-cut head pattern (score <strong>1)</strong>;&#160;bolder, squarer neck mark (score <strong>2</strong>);&#160;all-white undertail-coverts (score <strong>2</strong>); plus&#160;darker upperparts (scored 1 but uncounted).<br/><br/>(These characters and scores are revised below.)<br/><br/>Martínez-Gómez <em>et al</em>. (2015) also mentioned that ‘Howell (2012) proposed a separate treatment based on their differences in morphology, breeding chronology (Ainley <em>et al</em>. 1997; Bourne <em>et al. </em>1988), and breeding ecology (Spear<em> et al.</em> 1995)’ [NB these citations in quotation marks are not in the reference list below]. Thus it appears that there are behavioural and ecological differences between the taxa in addition to the morphological ones. Martínez-Gómez <em>et al</em>. (2015) cited the case of <em>Charadrius dealbatus</em> as one in which morphological characters are strong but genetic ones non-existent, but they did not mention that del Hoyo and Collar (2014)&#160;accepted the morphological characters despite the genetic evidence. In the present case it seems appropriate to continue to consider that two species are involved, pending confirmation of the authors’ molecular work, clarification of the accuracy of the scoring used to maintain the split of <em>newelli</em> in del Hoyo and Collar (2014), and evidence of the behavioural and ecological differences between the taxa.<br/><br/>However, Martínez-Gómez <em>et al</em>. (2015) also found that <em>P. n. myrtae</em>, ‘Rapa Shearwater’, is genetically more distinct from <em>newelli</em> than <em>newelli</em> is from <em>auricularis</em>. On this basis they propose that <em>myrtae</em> be treated as a full species. Such an arrangement is supported by Shirihai <em>et al</em>. (2017), who noted:<br/><br/>Rapa Shearwater is much smaller (in all biometric characters) than the other two taxa…, and is furthermore highly distinctive in having a unique combination of white undertail-coverts (vs. dark in both <em>newelli </em>and <em>auricularis</em>) and whitish inner webs to the remiges, as well as a white face.<br/><br/>There is a contradiction here with&#160;del Hoyo and Collar (2014), where the undertail-coverts of <em>newelli</em>, compared to <em>auricularis</em>, are given as ‘white <em>vs</em> white-edged grey’. Further consideration of this point, by examining images online and Plate 16.1 in Howell (2012: 147), indicate that <em>auricularis</em> has marginally more extensive black undertail-coverts than <em>newelli</em>. However, the information contained in Howell (2012) and the references he cited, plus that conveyed in Howell’s Plate 16.1, lead to somewhat differently scored and parsed characters for <em>newelli</em> <em>vs auricularis</em>:&#160;&#160;larger size (effect size 2.41 [see above]: <strong>2</strong>);&#160;&#160;cleaner-cut and blacker head- and neck-sides (<strong>2</strong>);&#160;&#160;more white on undertail-coverts (<strong>1</strong>);&#160;darker upperparts (<strong>1</strong>);&#160;somewhat different feeding ecology, using less upwelled, more stratified waters with more turbulent meteorological features (Spear <em>et al</em>. 1995; allow <strong>1</strong>);&#160;breeding chronology (Ainley <em>et al</em>. 1997; no score allowed).<br/><br/>By this means <em>newelli</em> continues to achieve species rank under the Tobias criteria.&#160;We therefore retain <em>P. newelli</em> as a separate species from <em>P. auricularis</em> until independent genetic analysis supports Martínez-Gómez <em>et al</em>. (2015) and/or until a new full assessment of morphological characters, and of the behavioural/ecological evidence, can be undertaken."
22696649,Papasula abbotti,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Papasula,abbotti,,,,,"(Ridgway, 1893)",
22724673,Xanthopsar flavus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Xanthopsar,flavus,,,,,"(Gmelin, 1788)",
22701205,Piprites pileata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Piprites,pileata,,,,,"(Temminck, 1822)",
22705159,Vireo atricapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,atricapilla,,,,,"Woodhouse, 1852",
22724802,Setophaga flavescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,flavescens,,,,,"Todd, 1909",<p><em>Setophaga flavescens </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Dendroica </em>following AOU (1998 &amp; supplements).</p>  <p>&#160;</p>
22724010,Psarocolius cassini,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,cassini,,,,,"(Richmond, 1898)",
22702514,Asthenes luizae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,luizae,,,,,"Vieillard, 1990",
22705672,Cyanolyca nanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Cyanolyca,nanus,,,,,"(Du Bus, 1847)","<p><em>Cyanolyca armillata </em>and<em> C. quindiuna</em> (del Hoyo and Collar 2016) were previously lumped as <em>C. armillata</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).</p>"
22682186,Jacamaralcyon tridactyla,ANIMALIA,CHORDATA,AVES,PICIFORMES,GALBULIDAE,Jacamaralcyon,tridactyla,,,,,"(Vieillot, 1817)",
22690898,Leptotila conoveri,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila,conoveri,,,,,"Bond & Meyer de Schauensee, 1943",
22689826,Eleothreptus candicans,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Eleothreptus,candicans,,,,,"(Pelzeln, 1867)",
22705146,Vireo masteri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,masteri,,,,,"Salaman & Stiles, 1996",
22685448,Alexandrinus eques,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Alexandrinus,eques,,,,,"(Boddaert, 1783)","<em>Alexandrinus eques&#160;</em>(Handbook of the Birds of the World and BirdLife International 2020) was previously listed as&#160;<em>Psittacula&#160;</em><em>eques</em><em>&#160;</em>(del Hoyo&#160;<em>et al.&#160;</em>2014).&#160;Braun&#160;<em>et al</em>. (2019) report the situation where the parrot genera&#160;<em>Psittinus</em>,&#160;<em>Tanygnathus</em>&#160;and&#160;<em>Mascarinus</em>&#160;nest genetically within&#160;<em>Psittacula</em>, meaning that either&#160;<em>Psittacula</em>&#160;replaces these latter three genera or it breaks down into monophyletic genera of their own. The latter course is preferred, building on Braun&#160;<em>et al</em>. (2016), where several genera were established, including <em>Alexandrinus&#160;</em>for&#160;<em>P. krameri</em>,<em> P. eques&#160;</em>and&#160;<em>P. exsul</em>."
22689778,Antrostomus carolinensis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,carolinensis,,,,,"(Gmelin, 1789)",<em>Antrostomus   carolinensis </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Caprimulgus</em>.
22696916,Egretta rufescens,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,rufescens,,,,,"(Gmelin, 1789)",
22722799,Chlorochrysa nitidissima,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Chlorochrysa,nitidissima,,,,,"Sclater, 1873",
62293391,Psittacara wagleri,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,wagleri,,,,,"(G. R. Gray, 1845)","<em>Psittacara wagleri</em> and <em>P. frontatus</em> (del Hoyo and Collar 2014) were previously placed in the genus <em>Aratinga </em>and lumped as <em>A. wagleri</em> following Sibley and Monroe (1990, 1993)."
22724722,Molothrus armenti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Molothrus,armenti,,,,,"Cabanis, 1851","<p><em>Molothrus aeneus </em>and<em> M. armenti</em> (del Hoyo and Collar 2016) were previously lumped as <em>M. aeneus </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22724592,Cranioleuca henricae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Cranioleuca,henricae,,,,,"Maijer & Fjeldså, 1997",
22722812,Tangara cabanisi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Tangara,cabanisi,,,,,"(Sclater, 1866)",
22700667,Pachyramphus spodiurus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,spodiurus,,,,,"Sclater, 1860",
22686511,Aerodramus francicus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,francicus,,,,,"(Gmelin, 1789)",<em>Aerodramus   francicus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Collocalia </em>as <em>C. francica</em>.
22690419,Streptopelia turtur,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,turtur,,,,,"(Linnaeus, 1758)",
22685527,Anodorhynchus glaucus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Anodorhynchus,glaucus,,,,,"(Vieillot, 1816)",
22724813,Psittacus erithacus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,erithacus,,,,,"Linnaeus, 1758",
22680384,Aythya baeri,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,baeri,,,,,"(Radde, 1863)",
22698209,Ardenna grisea,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,grisea,,,,,"(Gmelin, 1789)",<em>Ardenna grisea</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus </em>as <em>P. griseus</em>.
22715064,Eremomela turneri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Eremomela,turneri,,,,,"van Someren, 1920",
22735287,Buteogallus gundlachii,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,gundlachii,,,,,"(Cabanis, 1855)",
22735588,Acrocephalus longirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,longirostris,,,,,"(Gmelin, 1789)","<p><em>Acrocephalus caffer, A. musae </em>and<em> A. longirostris</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. caffer</em> following Sibley &amp; Monroe (1990, 1993).</p>"
22686332,Amazona aestiva,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,aestiva,,,,,"(Linnaeus, 1758)",
22679770,Dendrocygna arborea,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Dendrocygna,arborea,,,,,"(Linnaeus, 1758)",
22697237,Gorsachius goisagi,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Gorsachius,goisagi,,,,,"(Temminck, 1835)",
22712646,Pycnonotus taivanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Pycnonotus,taivanus,,,,,"Styan, 1893",
22714704,Acrocephalus sorghophilus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,sorghophilus,,,,,"(Swinhoe, 1863)",
22693452,Calidris pygmaea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,pygmaea,,,,,"(Linnaeus, 1758)",<em>Calidris pygmaea</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Eurynorhynchus </em>as <em>E. pygmeus</em>.
154807906,Anthocephala floriceps,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Anthocephala,floriceps,,,,,"(Gould, 1854)","Blossomcrown <em>Anthocephala floriceps </em>(del Hoyo and Collar 2014) has been split into Santa Marta Blossomcrown and Tolima Blossomcrown <em>A. berlepschi</em>&#160;(which see) following the finding of reciprocal monophyly between the two (Loranzo-Jaramillo <em>et al. </em>2014), supported by subsequent assessment of morphological differences in museum specimens, albeit with a sample size of only three for <em>floriceps</em>."
